sample_id,text,label,confidence,pattern,edge_weight_mean,edge_weight_std,active_edges
66,"Network snapshot 65: Edge weight analysis (mean=-1.256, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.00). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.66, injection_pressure=-0.19. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-1.2560325860977173,0.0,0
67,"Network snapshot 66: Edge weight analysis (mean=-0.058, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.47). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.66, injection_pressure=-1.02. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.05766068026423454,0.0,0
68,"Network snapshot 67: Edge weight analysis (mean=-0.379, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.31). These represent primary signal transmission pathways. Associated sensor readings: net_flow=-1.31, injection_pressure=-0.60. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.3788211941719055,0.0,0
69,"Network snapshot 68: Edge weight analysis (mean=-0.167, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.42). These represent primary signal transmission pathways. Associated sensor readings: net_flow=-0.14, injection_pressure=-0.09. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.1666213721036911,0.0,0
70,"Network snapshot 69: Edge weight analysis (mean=-0.059, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.47). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.66, injection_pressure=-0.01. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.05877533555030823,0.0,0
71,"Network snapshot 70: Edge weight analysis (mean=-0.645, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.18). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.62, injection_pressure=-0.97. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.6447727680206299,0.0,0
72,"Network snapshot 71: Edge weight analysis (mean=-0.059, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.47). These represent primary signal transmission pathways. Associated sensor readings: net_flow=-0.06, injection_pressure=-1.38. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.05877196416258812,0.0,0
73,"Network snapshot 72: Edge weight analysis (mean=-0.325, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.34). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.66, injection_pressure=0.04. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.325140118598938,0.0,0
74,"Network snapshot 73: Edge weight analysis (mean=-0.425, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.29). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.66, injection_pressure=0.07. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.42477947473526,0.0,0
75,"Network snapshot 74: Edge weight analysis (mean=-0.068, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.47). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.66, injection_pressure=0.08. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.06812632083892822,0.0,0
76,"Network snapshot 75: Edge weight analysis (mean=-1.287, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.00). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.66, injection_pressure=0.09. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-1.2865362167358398,0.0,0
77,"Network snapshot 76: Edge weight analysis (mean=-0.056, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.47). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.66, injection_pressure=0.10. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.05602339655160904,0.0,0
78,"Network snapshot 77: Edge weight analysis (mean=-0.400, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.30). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.66, injection_pressure=0.11. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.39994895458221436,0.0,0
79,"Network snapshot 78: Edge weight analysis (mean=-0.330, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.34). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.66, injection_pressure=0.12. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.32961341738700867,0.0,0
80,"Network snapshot 79: Edge weight analysis (mean=-0.109, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.45). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.66, injection_pressure=0.12. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.10867397487163544,0.0,0
81,"Network snapshot 80: Edge weight analysis (mean=-0.469, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.27). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.66, injection_pressure=0.13. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.4686392843723297,0.0,0
82,"Network snapshot 81: Edge weight analysis (mean=-0.056, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.47). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.66, injection_pressure=0.14. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.05558926612138748,0.0,0
